sentence1,sentence2,label
《新中国》的评分,新中国的评分,1
《新中国》的评分,新中国的作者,0
《新中国》的评分,新中国的代表作品,0
《新中国》的评分,新中国的最新作品,0
《新中国》的评分,新中国的同类推荐,0
《Superman: Red Son》的属性,Superman: Red Son的标签,1
《Superman: Red Son》的属性,Superman: Red Son的作者,0
《Superman: Red Son》的属性,Superman: Red Son的代表作品,0
《Superman: Red Son》的属性,Superman: Red Son的同类推荐,0
《Superman: Red Son》的属性,Superman: Red Son的豆瓣id,0
《一日长于百年》同类好书,一日长于百年的同类推荐,1
《一日长于百年》同类好书,一日长于百年的代表作品,0
《一日长于百年》同类好书,一日长于百年的作者,0
《一日长于百年》同类好书,一日长于百年的豆瓣id,0
《一日长于百年》同类好书,一日长于百年的ISBN,0
《未来的最后一年》的同类推荐,未来的最后一年的同类推荐,1
《未来的最后一年》的同类推荐,未来的最后一年的作者,0
《未来的最后一年》的同类推荐,未来的最后一年的豆瓣id,0
《未来的最后一年》的同类推荐,未来的最后一年的ISBN,0
《未来的最后一年》的同类推荐,未来的最后一年的出版日期,0
有哪些和《人类的未来》相似的作品呢,人类的未来的同类推荐,1
有哪些和《人类的未来》相似的作品呢,人类的未来的作者,0
有哪些和《人类的未来》相似的作品呢,人类的未来的豆瓣id,0
有哪些和《人类的未来》相似的作品呢,人类的未来的ISBN,0
有哪些和《人类的未来》相似的作品呢,人类的未来的出版日期,0
《蚂蚁帝国》在哪可以看评分,蚂蚁帝国的网址,1
《蚂蚁帝国》在哪可以看评分,蚂蚁帝国的作者,0
《蚂蚁帝国》在哪可以看评分,蚂蚁帝国的同类推荐,0
《蚂蚁帝国》在哪可以看评分,蚂蚁帝国的豆瓣id,0
《蚂蚁帝国》在哪可以看评分,蚂蚁帝国的ISBN,0
《天使女王》是谁写的呢,天使女王的作者,1
《天使女王》是谁写的呢,天使女王的代表作品,0
《天使女王》是谁写的呢,天使女王的最新作品,0
《天使女王》是谁写的呢,天使女王的同类推荐,0
《天使女王》是谁写的呢,天使女王的豆瓣id,0
《午夜凶铃》副标题是？,午夜凶铃的副标题,1
《午夜凶铃》副标题是？,午夜凶铃的作者,0
《午夜凶铃》副标题是？,午夜凶铃的代表作品,0
《午夜凶铃》副标题是？,午夜凶铃的同类推荐,0
《午夜凶铃》副标题是？,午夜凶铃的豆瓣id,0
《星球大战：卢克·天行者传奇》的网址是？,星球大战：卢克·天行者传奇的网址,1
《星球大战：卢克·天行者传奇》的网址是？,星球大战：卢克·天行者传奇的最新作品,0
《星球大战：卢克·天行者传奇》的网址是？,星球大战：卢克·天行者传奇的作者,0
《星球大战：卢克·天行者传奇》的网址是？,星球大战：卢克·天行者传奇的同类推荐,0
《星球大战：卢克·天行者传奇》的网址是？,星球大战：卢克·天行者传奇的豆瓣id,0
《零伯爵》副标题是？,零伯爵的副标题,1
《零伯爵》副标题是？,零伯爵的作者,0
《零伯爵》副标题是？,零伯爵的代表作品,0
《零伯爵》副标题是？,零伯爵的最新作品,0
《零伯爵》副标题是？,零伯爵的同类推荐,0
《雪国列车》的旧称,雪国列车的原名,1
《雪国列车》的旧称,雪国列车的作者,0
《雪国列车》的旧称,雪国列车的同类推荐,0
《雪国列车》的旧称,雪国列车的豆瓣id,0
《雪国列车》的旧称,雪国列车的ISBN,0
《天使女王》的简介,天使女王的介绍,1
《天使女王》的简介,天使女王的作者,0
《天使女王》的简介,天使女王的代表作品,0
《天使女王》的简介,天使女王的最新作品,0
《天使女王》的简介,天使女王的同类推荐,0
《发条女孩》主页是什么,发条女孩的网址,1
《发条女孩》主页是什么,发条女孩的代表作品,0
《发条女孩》主页是什么,发条女孩的最新作品,0
《发条女孩》主页是什么,发条女孩的作者,0
《发条女孩》主页是什么,发条女孩的同类推荐,0
《Blindsight》什么时候出版的,Blindsight的出版日期,1
《Blindsight》什么时候出版的,Blindsight的作者,0
《Blindsight》什么时候出版的,Blindsight的同类推荐,0
《Blindsight》什么时候出版的,Blindsight的豆瓣id,0
《Blindsight》什么时候出版的,Blindsight的ISBN,0
《八十天环游地球》的标签,八十天环游地球的标签,1
《八十天环游地球》的标签,八十天环游地球的作者,0
《八十天环游地球》的标签,八十天环游地球的同类推荐,0
《八十天环游地球》的标签,八十天环游地球的豆瓣id,0
《八十天环游地球》的标签,八十天环游地球的ISBN,0
《得到你的一百种方式》有多少人评分,得到你的一百种方式的评分人数,1
《得到你的一百种方式》有多少人评分,得到你的一百种方式的作者,0
《得到你的一百种方式》有多少人评分,得到你的一百种方式的豆瓣id,0
《得到你的一百种方式》有多少人评分,得到你的一百种方式的ISBN,0
《得到你的一百种方式》有多少人评分,得到你的一百种方式的出版日期,0
《雪国列车》的评分人数,雪国列车的评分人数,1
《雪国列车》的评分人数,雪国列车的作者,0
《雪国列车》的评分人数,雪国列车的同类推荐,0
《雪国列车》的评分人数,雪国列车的豆瓣id,0
《雪国列车》的评分人数,雪国列车的ISBN,0
《零伯爵》在哪可以看评分,零伯爵的网址,1
《零伯爵》在哪可以看评分,零伯爵的作者,0
《零伯爵》在哪可以看评分,零伯爵的代表作品,0
《零伯爵》在哪可以看评分,零伯爵的最新作品,0
《零伯爵》在哪可以看评分,零伯爵的同类推荐,0
《玩家1号》是谁创作的呢？,玩家1号的作者,1
《玩家1号》是谁创作的呢？,玩家1号的代表作品,0
《玩家1号》是谁创作的呢？,玩家1号的最新作品,0
《玩家1号》是谁创作的呢？,玩家1号的同类推荐,0
《玩家1号》是谁创作的呢？,玩家1号的豆瓣id,0
《大师的盛宴》的属性,大师的盛宴的标签,1
《大师的盛宴》的属性,大师的盛宴的作者,0
《大师的盛宴》的属性,大师的盛宴的同类推荐,0
《大师的盛宴》的属性,大师的盛宴的代表作品,0
《大师的盛宴》的属性,大师的盛宴的豆瓣id,0
《献给阿尔吉侬的花束》在豆瓣上几分？,献给阿尔吉侬的花束的评分,1
《献给阿尔吉侬的花束》在豆瓣上几分？,献给阿尔吉侬的花束的作者,0
《献给阿尔吉侬的花束》在豆瓣上几分？,献给阿尔吉侬的花束的同类推荐,0
《献给阿尔吉侬的花束》在豆瓣上几分？,献给阿尔吉侬的花束的豆瓣id,0
《献给阿尔吉侬的花束》在豆瓣上几分？,献给阿尔吉侬的花束的ISBN,0
谁写了《地海传奇1：地海巫师》,地海传奇1：地海巫师的作者,1
谁写了《地海传奇1：地海巫师》,地海传奇1：地海巫师的代表作品,0
谁写了《地海传奇1：地海巫师》,地海传奇1：地海巫师的同类推荐,0
谁写了《地海传奇1：地海巫师》,地海传奇1：地海巫师的豆瓣id,0
谁写了《地海传奇1：地海巫师》,地海传奇1：地海巫师的ISBN,0
有哪些和《仿生人会梦见电子羊吗？》相似的作品呢,仿生人会梦见电子羊吗？的同类推荐,1
有哪些和《仿生人会梦见电子羊吗？》相似的作品呢,仿生人会梦见电子羊吗？的代表作品,0
有哪些和《仿生人会梦见电子羊吗？》相似的作品呢,仿生人会梦见电子羊吗？的作者,0
有哪些和《仿生人会梦见电子羊吗？》相似的作品呢,仿生人会梦见电子羊吗？的豆瓣id,0
有哪些和《仿生人会梦见电子羊吗？》相似的作品呢,仿生人会梦见电子羊吗？的ISBN,0
《假面山庄》原称,假面山庄的原名,1
《假面山庄》原称,假面山庄的作者,0
《假面山庄》原称,假面山庄的同类推荐,0
《假面山庄》原称,假面山庄的豆瓣id,0
《假面山庄》原称,假面山庄的ISBN,0
《克苏鲁神话Ⅲ》怎么样？,克苏鲁神话Ⅲ的评分,1
《克苏鲁神话Ⅲ》怎么样？,克苏鲁神话Ⅲ的作者,0
《克苏鲁神话Ⅲ》怎么样？,克苏鲁神话Ⅲ的同类推荐,0
《克苏鲁神话Ⅲ》怎么样？,克苏鲁神话Ⅲ的豆瓣id,0
《克苏鲁神话Ⅲ》怎么样？,克苏鲁神话Ⅲ的ISBN,0
《机器人大师》什么时间出版的,机器人大师的出版日期,1
《机器人大师》什么时间出版的,机器人大师的代表作品,0
《机器人大师》什么时间出版的,机器人大师的最新作品,0
《机器人大师》什么时间出版的,机器人大师的作者,0
《机器人大师》什么时间出版的,机器人大师的同类推荐,0
《清玄说》在哪可以看评分,清玄说的网址,1
《清玄说》在哪可以看评分,清玄说的作者,0
《清玄说》在哪可以看评分,清玄说的同类推荐,0
《清玄说》在哪可以看评分,清玄说的豆瓣id,0
《清玄说》在哪可以看评分,清玄说的ISBN,0
《索拉里斯星》的豆瓣主页,索拉里斯星的网址,1
《索拉里斯星》的豆瓣主页,索拉里斯星的作者,0
《索拉里斯星》的豆瓣主页,索拉里斯星的同类推荐,0
《索拉里斯星》的豆瓣主页,索拉里斯星的豆瓣id,0
《索拉里斯星》的豆瓣主页,索拉里斯星的ISBN,0
《化身博士》的豆瓣评分,化身博士的评分,1
《化身博士》的豆瓣评分,化身博士的作者,0
《化身博士》的豆瓣评分,化身博士的同类推荐,0
《化身博士》的豆瓣评分,化身博士的豆瓣id,0
《化身博士》的豆瓣评分,化身博士的ISBN,0
《The Windup Girl》的出版时间,The Windup Girl的出版日期,1
《The Windup Girl》的出版时间,The Windup Girl的作者,0
《The Windup Girl》的出版时间,The Windup Girl的同类推荐,0
《The Windup Girl》的出版时间,The Windup Girl的豆瓣id,0
《The Windup Girl》的出版时间,The Windup Girl的ISBN,0
《平面国》的简介,平面国的介绍,1
《平面国》的简介,平面国的最新作品,0
《平面国》的简介,平面国的作者,0
《平面国》的简介,平面国的同类推荐,0
《平面国》的简介,平面国的豆瓣id,0
有哪些和《小兵传奇（1）・银河禁锢》相似的作品呢,小兵传奇（1）・银河禁锢的同类推荐,1
有哪些和《小兵传奇（1）・银河禁锢》相似的作品呢,小兵传奇（1）・银河禁锢的作者,0
有哪些和《小兵传奇（1）・银河禁锢》相似的作品呢,小兵传奇（1）・银河禁锢的代表作品,0
有哪些和《小兵传奇（1）・银河禁锢》相似的作品呢,小兵传奇（1）・银河禁锢的豆瓣id,0
有哪些和《小兵传奇（1）・银河禁锢》相似的作品呢,小兵传奇（1）・银河禁锢的ISBN,0
有哪些和《性盲症患者的爱情》类似的书呢,性盲症患者的爱情的同类推荐,1
有哪些和《性盲症患者的爱情》类似的书呢,性盲症患者的爱情的作者,0
有哪些和《性盲症患者的爱情》类似的书呢,性盲症患者的爱情的豆瓣id,0
有哪些和《性盲症患者的爱情》类似的书呢,性盲症患者的爱情的ISBN,0
有哪些和《性盲症患者的爱情》类似的书呢,性盲症患者的爱情的出版日期,0
《索拉里斯星》的评分人数,索拉里斯星的评分人数,1
《索拉里斯星》的评分人数,索拉里斯星的作者,0
《索拉里斯星》的评分人数,索拉里斯星的同类推荐,0
《索拉里斯星》的评分人数,索拉里斯星的豆瓣id,0
《索拉里斯星》的评分人数,索拉里斯星的ISBN,0
《永世》什么时候出版的,永世的出版日期,1
《永世》什么时候出版的,永世的作者,0
《永世》什么时候出版的,永世的代表作品,0
《永世》什么时候出版的,永世的最新作品,0
《永世》什么时候出版的,永世的同类推荐,0
谁创作了《雪国列车》,雪国列车的作者,1
谁创作了《雪国列车》,雪国列车的同类推荐,0
谁创作了《雪国列车》,雪国列车的豆瓣id,0
谁创作了《雪国列车》,雪国列车的ISBN,0
谁创作了《雪国列车》,雪国列车的出版日期,0
《The Windup Girl》的介绍,The Windup Girl的介绍,1
《The Windup Girl》的介绍,The Windup Girl的作者,0
《The Windup Girl》的介绍,The Windup Girl的同类推荐,0
《The Windup Girl》的介绍,The Windup Girl的豆瓣id,0
《The Windup Girl》的介绍,The Windup Girl的ISBN,0
《封闭式车库》的Id是？,封闭式车库的豆瓣id,1
《封闭式车库》的Id是？,封闭式车库的代表作品,0
《封闭式车库》的Id是？,封闭式车库的最新作品,0
《封闭式车库》的Id是？,封闭式车库的作者,0
《封闭式车库》的Id是？,封闭式车库的同类推荐,0
《校园三剑客》的介绍,校园三剑客的介绍,1
《校园三剑客》的介绍,校园三剑客的作者,0
《校园三剑客》的介绍,校园三剑客的同类推荐,0
《校园三剑客》的介绍,校园三剑客的豆瓣id,0
《校园三剑客》的介绍,校园三剑客的ISBN,0
有哪些和《一日长于百年》类似的书呢,一日长于百年的同类推荐,1
有哪些和《一日长于百年》类似的书呢,一日长于百年的代表作品,0
有哪些和《一日长于百年》类似的书呢,一日长于百年的作者,0
有哪些和《一日长于百年》类似的书呢,一日长于百年的豆瓣id,0
有哪些和《一日长于百年》类似的书呢,一日长于百年的ISBN,0
《科學怪人》同类好书,科學怪人的同类推荐,1
《科學怪人》同类好书,科學怪人的作者,0
《科學怪人》同类好书,科學怪人的豆瓣id,0
《科學怪人》同类好书,科學怪人的ISBN,0
《科學怪人》同类好书,科學怪人的评分人数,0
